,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
11950,9,1902,Fall,turkey,russia,"I'd be ok with it in the short term maybe, but if they get too big, itll be kinda hard for me to make any sorta progress in the med ya",True,True,-2
11951,9,1902,Fall,russia,turkey,"Yeah, obviously it's temporary, but in the short term having them on our side helps us speed Austria's demise significantly, and their position will be absurdly weak.",True,False,2
11952,9,1902,Fall,russia,turkey,"Thanks for the backup in Rumania btw, didn't suspect that the Austrians would catch on before we'd gotten started. I'll likely need that support again I'm afraid.",True,True,2
11953,9,1902,Fall,turkey,russia,"Alright, thats fair yea; and especially with France in the west, we should be ok to take out Italy after",True,True,-2
11954,9,1902,Fall,russia,turkey,"Yeah, so the usefulness of getting Italy Greece is significant since it gets them a build to use on Austria's second front, and puts more friendly units on our very own front line. I take it you and they have started speaking?",True,True,2
11955,9,1902,Fall,turkey,russia,Yep,True,False,-2
11956,9,1902,Fall,russia,turkey,"Good good, we'll have the Austrians on the ropes by the end of next year hopefully.",True,True,2
11957,9,1902,Fall,turkey,russia,👍,True,True,-2
11958,9,1902,Fall,russia,turkey,"BTW I'm feeding Austria a heaping helping of bullshit right now to try and get them to back up off of me so that I can be in better position to attack, just in case they try to snitch and show you the bullshit I'm telling them. I'm still playing them as if I'm their friend who wants to regain their trust and attack you.",NOANNOTATION,True,2
11959,9,1902,Fall,russia,turkey,"But yeah, just to be clear before nightfall, you're going to support an Italian convoy to Greece right? Just want to make sure that things don't go wrong for want of communication.",True,True,2
11960,9,1902,Fall,turkey,russia,Yea that's the plan,True,True,-2
11961,9,1902,Fall,turkey,russia,"Just to be clear, you're also supporting Bul right",True,True,-2
11962,9,1902,Fall,russia,turkey,"Of course, if Austria got squirrely and took Bulgaria it'd be a disaster for both of us.",True,True,2
11963,9,1902,Fall,russia,turkey,"I could also have Rumania support an attack on Bulgaria to cut support if he sees an attack coming from there (And even possibly take it) if you like, but that has some risks attached I think.",True,True,2
11964,9,1902,Fall,russia,turkey,"An attack on Serbia, sorry.",True,True,2
11965,9,1902,Fall,turkey,russia,"Yea, Greece just retreats to bul then, and it gets messy for me",True,True,-2
11966,9,1902,Fall,russia,turkey,"Oh yeah they would, wouldn't they? I didn't even think of the retreat tbh. I'll support you to hold then.",True,True,2
11967,9,1902,Fall,turkey,russia,"If you want to get fancy, we could both tap ser, and with tun hitting Greece, Bul would be safe -- that does put rum at risk tho so it's a bit dicey",True,True,-2
11968,9,1902,Fall,russia,turkey,"Yeah, I'd rather keep Rumania in place just in case the Austrians decide to throw all their force behind it.",True,True,2
11969,9,1902,Fall,turkey,russia,"Alright, that's fair, just putting the option out there",True,True,-2
11970,9,1902,Fall,russia,turkey,"Yeah. So then, we've got Black Sea and Bulgaria supporting Rumania then? Possibly Ukraine if the Italians get Austria to tell them their plans and it turns out that they intends to throw all of their forces behind an attack there.",True,True,2
11971,9,1902,Fall,turkey,russia,"Depending on what the Italians can tell us, we might also need Bla to support bul, (in case Bud taps rum), but pretty much that yea",True,True,-2
11972,9,1902,Fall,russia,turkey,"Of course, the intelligence we get defines our strategy. I just hope that the Austrians didn't go AFK for the rest of the night until the orders hit like they normally do.",True,True,2
11973,9,1902,Fall,turkey,russia,"Speaking of going afk, I have to go take a final exam now, but I'm pretty sure my orders are set anyways ?",True,True,-2
11974,9,1902,Fall,russia,turkey,"Unless the Italians deliver something earth shattering, I think so yes. Good luck on your test!",True,True,2
11975,9,1902,Fall,turkey,russia,Thanks :p,True,True,-2
11976,9,1902,Winter,russia,turkey,Are you alright if I build an army in Sevastopol?,True,True,3
11977,9,1902,Winter,turkey,russia,"I'd rather see it in Moscow to be honest, but if you feel like it's necessary I won't object too much",True,True,-3
11978,9,1902,Winter,russia,turkey,"I just want to keep the Austrians guessing about what I intend to do with that. Plus, I already convinced them again that I'm on their side despite having supported you for two turns now, so it might be important to speed things up to keep up the pretense that I might think about going toward you. Keep them confused, y'know?",True,True,3
11979,9,1902,Winter,turkey,russia,"Alright, that's fair, just as long as they're the one getting tricked :p",True,True,-3
11980,9,1902,Winter,russia,turkey,"Think the Italians and I are supporting you into Serbia first turn, and then me to Budapest the second, that scan as far as what you know?",True,True,3
11981,9,1902,Winter,turkey,russia,That sounds like what the Italians proposed to me yea,True,True,-3
11982,9,1902,Winter,russia,turkey,"Excellent, that'll leave the Austrians on the ropes, we can think about moving on the Italians after that depending on the situation",True,True,3
11983,9,1903,Fall,turkey,russia,Sorry for the deception -- I only decided at the last minute and I also didn't want any leaks getting to Italy,False,True,-3
11984,9,1903,Fall,russia,turkey,"I understand, but it's not like I'm gonna leak to them anyways",True,True,3
11985,9,1903,Fall,russia,turkey,As long as you'll help Galicia move into Budapest I don't mind,True,True,3
11986,9,1903,Fall,russia,turkey,Meaning that you'll poke Serbia to break any possible support of course.,True,True,3
11987,9,1903,Fall,turkey,russia,"Alright, will do, thanks for understanding",True,True,-3
11988,9,1904,Spring,turkey,russia,-- oof --,True,True,-7
11989,9,1904,Spring,russia,turkey,"Yeah, sorry. For what its worth I fuckin' hate doing this whole 'betrayal' thing to people. It's the worst part of this game. >.>",True,True,7
11990,9,1901,Spring,france,russia,"Greetings, Russia!

We don't have too much to discuss early on, but I was curious on whether or not you were planning to move A Moscow - St Petersburg, where you could make a play for Norway.

And likewise, was curious whether you planned to order F Sevestapol - Black Sea, or else allow Turkey to occupy it.

It's early, but we might have room to cooperate against England or Germany in the future. Let's keep in touch. Good luck.",True,True,-1
11991,9,1901,Spring,russia,france,I'd be very interested in organizing a group effort against Britain right now. I likely won't move to Saint Petersburg the first turn in case the Germans try something but I'm definitely bouncing in the Black sea.,True,True,1
11992,9,1901,Spring,france,russia,"Understood, what's your plan then? 

You might consider Moscow to Livonia, which would still improve your situation in the north (since you could convoy to Sweden and then build in StP), while also helping to cover Warsaw.

Or else you could just commit both of your armies to the south.",True,True,-1
11993,9,1901,Spring,russia,france,"I've spoken with the Germans, and a group effort against the British is likely. I'm still considering various ways to secure my position better, but I think keeping one army put in Moscow offers the best stability for the time being; If the Germans are telling the truth it will likely move to secure a spot in Finland in the second year.",True,True,1
11994,9,1901,Spring,france,russia,"I would advise against staying put. Both Ukraine and Livonia can defend 3/4 of your centers. St Petersburg  can't be attacked year 1 and the risk to Sevestapol is nominal in year 1, since even if he goes all out you bounce him out of Black Sea and he can only make an unsupported attempt from Armenia",True,True,-1
11995,9,1901,Spring,france,russia,Going to Livonia is just as good for defending against Germany but gives you more options in the North,True,True,-1
11996,9,1901,Spring,russia,france,"Perhaps you're right, but an emergency is more likely to materialize in the south, in the rare case that Austria might deploy full strength against me, and the utility of remaining in Moscow in that case is much greater. I prefer the overall flexibility to the ability to deploy quickly to Scandinavia personally.",True,True,1
11997,9,1901,Spring,france,russia,"If you are concerned about the worst case on defense, I would order A Warsaw - Galicia and A Moscow - Ukraine",False,True,-1
11998,9,1901,Spring,france,russia,"The absolute worst case is: 
A Berlin - Prussia or Silesia
A Smyrna - Armenia
F Ankara - Black Sea
A Vienna - Galicia
A Budapest S A Vienna - Galicia or - Rumania",True,True,-1
11999,9,1901,Spring,france,russia,"Even in that nightmare scenario, you can defend all your centers with A Ukraine S Sev H (if Austria went to Rumania) or support Warsaw (if they went to Galicia with support)",False,True,-1
12000,9,1901,Spring,russia,france,"I have to be careful not to provoke a worst case through concern for it. Remaining in Moscow on the first turn only marginally reduces my ability on the second turn in the north, while it retains the ability to support/ go south quickly if all goes wrong.",True,True,1
